"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","17-Jul-2025","3,233.10","3,224.10","3,242.00","3,204.10","3,207.70","3,209.20","3,220.48","29,47,640","9,49,28,07,475.50","1,57,207","18,67,207","63.35"
"TCS","EQ","16-Jul-2025","3,252.30","3,227.00","3,244.90","3,220.60","3,230.90","3,233.10","3,235.91","25,40,733","8,22,15,86,412.60","1,72,998","18,36,366","72.28"
"TCS","EQ","15-Jul-2025","3,222.70","3,206.00","3,259.40","3,206.00","3,252.00","3,252.30","3,243.32","25,90,889","8,40,30,81,368.10","1,71,257","17,62,338","68.02"
"TCS","EQ","14-Jul-2025","3,266.00","3,266.00","3,272.00","3,200.00","3,227.50","3,222.70","3,224.72","39,24,009","12,65,38,11,861.80","3,96,894","27,60,493","70.35"
"TCS","BL","14-Jul-2025","4,160.70","3,266.00","3,266.00","3,266.00","3,266.00","3,266.00","3,266.00","3,33,698","1,08,98,57,668.00","1","-","-"
"TCS","EQ","11-Jul-2025","3,382.00","3,299.90","3,335.00","3,261.10","3,264.50","3,266.00","3,295.45","76,35,550","25,16,25,51,686.40","5,52,284","50,62,574","66.30"
"TCS","EQ","10-Jul-2025","3,383.80","3,380.00","3,399.00","3,356.00","3,395.00","3,382.00","3,379.02","30,35,012","10,25,53,61,029.90","1,76,792","17,19,068","56.64"
"TCS","EQ","09-Jul-2025","3,406.20","3,410.00","3,414.00","3,367.00","3,386.00","3,383.80","3,387.16","20,34,938","6,89,26,61,354.30","1,91,376","12,79,329","62.87"
"TCS","EQ","08-Jul-2025","3,411.70","3,405.00","3,425.00","3,393.40","3,406.00","3,406.20","3,407.01","23,25,242","7,92,21,16,743.70","1,78,045","16,61,198","71.44"
"TCS","EQ","07-Jul-2025","3,419.80","3,418.30","3,426.10","3,408.40","3,410.60","3,411.70","3,417.70","16,39,174","5,60,22,06,127.80","73,810","11,18,374","68.23"
"TCS","EQ","04-Jul-2025","3,400.80","3,408.00","3,427.00","3,390.10","3,420.00","3,419.80","3,413.91","11,09,320","3,78,71,17,009.90","87,593","6,44,036","58.06"
"TCS","EQ","03-Jul-2025","3,423.30","3,430.00","3,435.30","3,397.60","3,400.00","3,400.80","3,414.55","25,31,870","8,64,52,07,975.40","1,31,370","18,19,603","71.87"
"TCS","EQ","02-Jul-2025","3,429.70","3,487.20","3,489.90","3,420.00","3,423.50","3,423.30","3,445.44","30,90,585","10,64,84,36,048.10","1,11,947","17,16,364","55.54"
"TCS","EQ","01-Jul-2025","3,462.00","3,455.00","3,485.00","3,413.50","3,430.00","3,429.70","3,439.04","23,75,183","8,16,83,54,151.00","1,25,874","13,76,618","57.96"
"TCS","EQ","30-Jun-2025","3,441.10","3,439.90","3,464.90","3,430.00","3,460.00","3,462.00","3,452.05","14,68,351","5,06,88,27,379.20","1,30,938","9,52,875","64.89"
"TCS","EQ","27-Jun-2025","3,441.80","3,455.00","3,466.40","3,431.00","3,445.00","3,441.10","3,445.16","17,78,433","6,12,69,78,962.50","1,22,369","11,39,101","64.05"
"TCS","EQ","26-Jun-2025","3,444.80","3,444.80","3,451.40","3,415.30","3,443.00","3,441.80","3,437.70","28,79,106","9,89,75,01,153.90","1,43,687","17,17,081","59.64"
"TCS","EQ","25-Jun-2025","3,390.40","3,407.30","3,450.00","3,400.00","3,443.00","3,444.80","3,422.33","17,57,699","6,01,54,21,913.00","1,01,280","10,44,025","59.40"
"TCS","EQ","24-Jun-2025","3,393.60","3,434.60","3,442.10","3,382.00","3,392.00","3,390.40","3,408.47","34,03,048","11,59,91,75,864.40","1,78,183","20,73,351","60.93"
"TCS","EQ","23-Jun-2025","3,435.70","3,415.00","3,425.00","3,370.00","3,392.00","3,393.60","3,392.20","31,23,421","10,59,52,71,627.80","1,53,401","21,60,111","69.16"
"TCS","EQ","20-Jun-2025","3,424.00","3,425.00","3,446.30","3,410.90","3,429.10","3,435.70","3,432.16","23,51,248","8,06,98,55,528.70","1,00,374","16,74,052","71.20"
"TCS","EQ","19-Jun-2025","3,451.40","3,450.00","3,451.00","3,413.00","3,420.00","3,424.00","3,426.54","26,72,768","9,15,83,51,862.50","1,25,292","14,33,831","53.65"
"TCS","EQ","18-Jun-2025","3,515.30","3,519.10","3,538.00","3,443.10","3,455.00","3,451.40","3,483.78","26,96,327","9,39,33,97,237.60","1,03,359","12,85,029","47.66"
"TCS","EQ","17-Jun-2025","3,496.30","3,510.00","3,520.00","3,488.10","3,512.00","3,515.30","3,511.25","21,11,940","7,41,55,51,942.20","1,45,498","13,31,538","63.05"
"TCS","EQ","16-Jun-2025","3,445.70","3,440.00","3,509.00","3,426.20","3,496.20","3,496.30","3,493.01","19,34,088","6,75,57,88,711.20","1,09,847","11,81,835","61.11"
"TCS","EQ","13-Jun-2025","3,434.20","3,393.20","3,450.50","3,393.20","3,447.40","3,445.70","3,436.18","21,78,493","7,48,56,89,915.90","1,40,820","15,21,002","69.82"
"TCS","EQ","12-Jun-2025","3,471.90","3,471.90","3,474.70","3,423.20","3,432.00","3,434.20","3,447.13","40,60,134","13,99,57,94,452.10","1,64,333","24,20,793","59.62"
"TCS","EQ","11-Jun-2025","3,462.90","3,470.00","3,489.00","3,449.10","3,470.80","3,471.90","3,471.90","28,47,013","9,88,45,49,517.90","1,63,525","21,72,976","76.32"
"TCS","EQ","10-Jun-2025","3,421.90","3,440.00","3,485.80","3,423.20","3,461.90","3,462.90","3,462.61","24,19,874","8,37,90,90,971.30","1,09,195","15,24,141","62.98"
"TCS","EQ","09-Jun-2025","3,384.20","3,400.00","3,434.00","3,390.90","3,423.00","3,421.90","3,420.68","17,18,678","5,87,90,53,289.40","73,412","12,57,044","73.14"
"TCS","EQ","06-Jun-2025","3,371.10","3,371.10","3,390.90","3,358.70","3,388.00","3,384.20","3,376.59","20,70,390","6,99,08,55,288.40","94,941","14,82,546","71.61"
"TCS","EQ","05-Jun-2025","3,380.90","3,409.00","3,409.00","3,363.70","3,374.00","3,371.10","3,380.39","35,84,683","12,11,76,23,680.00","1,29,913","22,61,231","63.08"
"TCS","EQ","04-Jun-2025","3,405.20","3,389.00","3,394.80","3,370.00","3,381.00","3,380.90","3,382.86","25,44,807","8,60,87,17,239.60","1,85,107","17,14,119","67.36"
"TCS","EQ","03-Jun-2025","3,449.80","3,446.00","3,473.50","3,400.50","3,411.40","3,405.20","3,418.44","28,48,125","9,73,61,54,029.80","1,95,278","17,46,886","61.33"
"TCS","EQ","02-Jun-2025","3,463.40","3,450.00","3,460.00","3,418.60","3,445.80","3,449.80","3,441.46","18,77,585","6,46,16,35,240.30","1,05,414","11,88,069","63.28"
"TCS","EQ","30-May-2025","3,498.10","3,490.00","3,506.70","3,453.10","3,460.00","3,463.40","3,473.80","34,04,365","11,82,60,74,213.60","1,04,081","25,32,800","74.40"
"TCS","EQ","29-May-2025","3,497.70","3,504.70","3,532.50","3,486.50","3,494.00","3,498.10","3,500.24","31,88,072","11,15,90,21,439.90","1,46,463","16,13,813","50.62"
"TCS","EQ","28-May-2025","3,498.70","3,520.00","3,529.00","3,493.00","3,500.10","3,497.70","3,501.32","12,22,933","4,28,18,80,586.60","80,594","7,74,223","63.31"
"TCS","EQ","27-May-2025","3,537.30","3,532.00","3,540.00","3,483.10","3,501.00","3,498.70","3,500.34","24,67,680","8,63,77,18,829.70","1,65,908","12,51,300","50.71"
"TCS","EQ","26-May-2025","3,514.60","3,521.00","3,545.00","3,510.10","3,538.00","3,537.30","3,536.37","9,67,470","3,42,13,30,419.50","67,043","5,23,834","54.14"
"TCS","EQ","23-May-2025","3,477.00","3,477.00","3,535.00","3,465.60","3,508.00","3,514.60","3,511.99","12,74,331","4,47,54,40,377.40","71,383","6,74,867","52.96"
"TCS","EQ","22-May-2025","3,525.80","3,495.00","3,497.80","3,451.30","3,483.40","3,477.00","3,473.54","20,34,383","7,06,65,03,817.80","1,38,574","9,94,931","48.91"
"TCS","EQ","21-May-2025","3,498.30","3,508.00","3,537.00","3,498.30","3,521.10","3,525.80","3,523.98","14,40,153","5,07,50,75,089.30","72,782","9,59,668","66.64"
"TCS","EQ","20-May-2025","3,518.80","3,531.80","3,558.00","3,494.00","3,503.00","3,498.30","3,515.81","20,38,374","7,16,65,41,410.90","1,38,343","12,46,214","61.14"
"TCS","EQ","19-May-2025","3,561.30","3,550.00","3,550.00","3,503.70","3,518.00","3,518.80","3,522.37","25,37,377","8,93,75,85,448.80","1,29,050","15,87,809","62.58"
"TCS","EQ","16-May-2025","3,579.90","3,593.90","3,593.90","3,546.10","3,561.30","3,561.30","3,559.81","16,66,727","5,93,32,24,873.80","1,17,749","10,56,392","63.38"
"TCS","EQ","15-May-2025","3,548.70","3,564.00","3,600.00","3,514.10","3,576.50","3,579.90","3,565.55","35,48,330","12,65,17,35,793.00","1,72,937","16,78,653","47.31"
"TCS","EQ","14-May-2025","3,515.00","3,521.00","3,561.00","3,508.60","3,547.00","3,548.70","3,543.04","21,19,499","7,50,94,59,955.30","1,36,543","14,04,895","66.28"
"TCS","EQ","13-May-2025","3,620.40","3,620.40","3,623.00","3,510.50","3,518.00","3,515.00","3,541.51","30,62,887","10,84,72,50,162.20","2,21,289","17,62,852","57.56"
"TCS","EQ","12-May-2025","3,440.30","3,505.00","3,630.50","3,502.20","3,626.50","3,620.40","3,577.93","22,28,678","7,97,40,51,782.10","1,46,104","11,89,063","53.35"
"TCS","EQ","09-May-2025","3,448.90","3,399.00","3,446.20","3,398.10","3,439.90","3,440.30","3,428.44","25,31,757","8,67,99,86,664.60","1,51,453","15,75,315","62.22"
"TCS","EQ","08-May-2025","3,445.10","3,448.00","3,477.00","3,428.70","3,434.20","3,448.90","3,451.58","25,43,591","8,77,94,05,820.40","1,16,139","15,28,153","60.08"
"TCS","EQ","07-May-2025","3,460.00","3,420.60","3,459.50","3,420.60","3,448.00","3,445.10","3,442.07","14,77,128","5,08,43,83,270.50","89,334","9,49,257","64.26"
"TCS","EQ","06-May-2025","3,454.30","3,460.00","3,473.00","3,437.00","3,451.60","3,460.00","3,458.05","13,24,763","4,58,11,01,196.30","65,526","8,43,965","63.71"
"TCS","EQ","05-May-2025","3,444.70","3,450.00","3,504.50","3,446.40","3,454.60","3,454.30","3,466.59","12,84,443","4,45,26,37,028.70","96,657","7,20,885","56.12"
"TCS","EQ","02-May-2025","3,453.70","3,472.00","3,491.50","3,420.00","3,438.00","3,444.70","3,450.76","21,15,624","7,30,05,05,304.30","1,24,212","13,44,455","63.55"
"TCS","EQ","30-Apr-2025","3,472.50","3,472.00","3,509.90","3,366.00","3,431.80","3,453.70","3,464.02","28,09,332","9,73,15,86,389.30","1,29,048","19,27,631","68.62"
"TCS","EQ","29-Apr-2025","3,443.50","3,455.00","3,495.00","3,430.40","3,473.00","3,472.50","3,470.18","15,78,332","5,47,70,91,995.80","95,060","8,34,027","52.84"
"TCS","EQ","28-Apr-2025","3,448.00","3,435.00","3,457.80","3,405.00","3,441.00","3,443.50","3,438.58","15,93,296","5,47,86,82,188.50","94,204","9,43,941","59.24"
"TCS","EQ","25-Apr-2025","3,401.60","3,420.00","3,477.80","3,405.00","3,434.00","3,448.00","3,442.01","27,42,991","9,44,14,14,787.60","1,51,400","14,29,795","52.13"
"TCS","EQ","24-Apr-2025","3,413.00","3,401.10","3,412.50","3,387.70","3,406.00","3,401.60","3,398.95","22,52,175","7,65,50,36,870.70","1,58,061","15,66,847","69.57"
"TCS","EQ","23-Apr-2025","3,314.40","3,365.00","3,420.90","3,337.30","3,405.00","3,413.00","3,398.75","35,43,923","12,04,48,99,557.30","1,64,989","20,82,133","58.75"
"TCS","EQ","22-Apr-2025","3,321.60","3,322.60","3,333.90","3,295.00","3,312.50","3,314.40","3,315.22","27,10,498","8,98,58,99,446.70","1,51,282","16,10,606","59.42"
"TCS","EQ","21-Apr-2025","3,298.90","3,290.10","3,354.00","3,284.10","3,319.00","3,321.60","3,325.96","24,32,946","8,09,18,78,392.80","1,27,748","14,26,351","58.63"
"TCS","EQ","17-Apr-2025","3,273.80","3,245.50","3,303.60","3,218.00","3,297.40","3,298.90","3,262.86","29,32,346","9,56,78,36,127.70","1,83,984","14,37,783","49.03"
"TCS","EQ","16-Apr-2025","3,248.20","3,248.20","3,278.10","3,229.00","3,274.00","3,273.80","3,260.92","23,84,391","7,77,53,04,840.90","1,31,199","14,11,198","59.18"
"TCS","EQ","15-Apr-2025","3,231.50","3,314.40","3,314.40","3,238.60","3,255.00","3,248.20","3,257.87","35,12,160","11,44,21,74,035.70","1,66,106","22,97,346","65.41"
"TCS","EQ","11-Apr-2025","3,246.60","3,289.55","3,298.95","3,206.00","3,238.00","3,231.50","3,243.04","71,08,961","23,05,46,18,625.45","3,54,463","41,01,170","57.69"
"TCS","EQ","09-Apr-2025","3,292.95","3,260.55","3,270.00","3,212.05","3,239.00","3,246.60","3,248.58","29,90,265","9,71,41,05,049.50","1,84,251","18,85,168","63.04"
"TCS","EQ","08-Apr-2025","3,274.05","3,302.05","3,349.00","3,255.30","3,292.80","3,292.95","3,296.22","55,57,558","18,31,89,27,917.45","2,36,248","32,24,046","58.01"
"TCS","EQ","07-Apr-2025","3,299.40","3,100.00","3,291.40","3,056.05","3,285.00","3,274.05","3,167.51","66,23,955","20,98,14,63,559.10","3,86,019","43,78,585","66.10"
"TCS","EQ","04-Apr-2025","3,403.15","3,362.60","3,399.65","3,295.50","3,304.85","3,299.40","3,318.10","53,17,367","17,64,35,41,008.05","2,16,133","38,55,516","72.51"
"TCS","EQ","03-Apr-2025","3,543.95","3,491.00","3,502.00","3,396.15","3,403.30","3,403.15","3,422.75","45,37,821","15,53,18,09,156.15","2,48,807","29,83,469","65.75"
"TCS","EQ","02-Apr-2025","3,550.80","3,544.00","3,564.10","3,530.05","3,545.00","3,543.95","3,547.15","17,64,313","6,25,82,90,323.80","80,651","12,04,853","68.29"
"TCS","EQ","01-Apr-2025","3,606.15","3,572.70","3,584.00","3,525.00","3,556.45","3,550.80","3,548.01","26,18,493","9,29,04,45,221.40","1,67,344","16,72,092","63.86"
"TCS","EQ","28-Mar-2025","3,651.20","3,651.00","3,660.95","3,591.90","3,604.00","3,606.15","3,613.75","20,51,919","7,41,51,24,946.40","1,29,740","14,28,630","69.62"
"TCS","EQ","27-Mar-2025","3,635.80","3,614.85","3,663.00","3,610.50","3,645.00","3,651.20","3,649.02","25,28,474","9,22,64,48,354.45","1,25,080","17,51,050","69.25"
"TCS","EQ","26-Mar-2025","3,657.75","3,647.75","3,680.50","3,625.85","3,630.55","3,635.80","3,656.16","17,34,499","6,34,15,97,992.40","1,41,204","11,25,435","64.89"
"TCS","EQ","25-Mar-2025","3,628.95","3,645.00","3,710.00","3,638.00","3,641.00","3,657.75","3,673.54","31,35,390","11,51,79,85,340.80","1,81,313","16,75,966","53.45"
"TCS","EQ","24-Mar-2025","3,578.10","3,600.00","3,649.75","3,566.60","3,633.00","3,628.95","3,615.19","18,34,751","6,63,29,70,557.70","1,07,825","11,06,270","60.30"
"TCS","EQ","21-Mar-2025","3,563.15","3,475.00","3,616.25","3,465.00","3,578.00","3,578.10","3,561.68","41,61,925","14,82,34,64,307.85","1,88,951","25,15,047","60.43"
"TCS","EQ","20-Mar-2025","3,497.10","3,512.00","3,578.95","3,512.00","3,556.50","3,563.15","3,559.81","28,45,192","10,12,83,43,015.65","1,56,792","18,73,064","65.83"
"TCS","EQ","19-Mar-2025","3,552.45","3,547.00","3,547.00","3,462.75","3,505.00","3,497.10","3,484.81","30,51,244","10,63,29,94,898.70","1,81,144","18,64,625","61.11"
"TCS","EQ","18-Mar-2025","3,497.70","3,502.35","3,556.95","3,478.45","3,545.65","3,552.45","3,530.44","30,69,109","10,83,52,99,304.90","1,39,204","20,47,199","66.70"
"TCS","EQ","17-Mar-2025","3,511.05","3,489.00","3,530.45","3,477.35","3,499.90","3,497.70","3,496.62","26,90,906","9,40,90,68,295.75","1,71,510","18,91,043","70.28"
"TCS","EQ","13-Mar-2025","3,506.20","3,502.30","3,524.30","3,484.10","3,509.05","3,511.05","3,504.71","16,93,004","5,93,34,91,139.45","98,963","10,74,125","63.44"
"TCS","EQ","12-Mar-2025","3,575.30","3,565.00","3,569.25","3,486.85","3,507.80","3,506.20","3,504.81","31,74,167","11,12,48,52,701.55","1,75,588","20,49,932","64.58"
"TCS","EQ","11-Mar-2025","3,589.65","3,558.00","3,588.75","3,537.65","3,585.00","3,575.30","3,567.93","19,95,450","7,11,96,17,263.55","1,42,820","13,05,684","65.43"
"TCS","EQ","10-Mar-2025","3,611.20","3,606.50","3,622.10","3,582.60","3,589.00","3,589.65","3,602.11","10,04,626","3,61,87,76,661.30","75,981","6,54,716","65.17"
"TCS","EQ","07-Mar-2025","3,601.60","3,600.00","3,625.00","3,574.40","3,602.00","3,611.20","3,605.34","20,51,315","7,39,56,90,221.35","1,31,372","13,92,501","67.88"
"TCS","EQ","06-Mar-2025","3,547.05","3,557.00","3,609.45","3,536.10","3,592.10","3,601.60","3,571.61","27,86,513","9,95,23,39,476.20","2,01,910","17,92,915","64.34"
"TCS","EQ","05-Mar-2025","3,532.05","3,520.85","3,600.35","3,520.85","3,557.00","3,547.05","3,561.68","25,01,894","8,91,09,37,236.55","1,45,336","16,95,934","67.79"
"TCS","EQ","04-Mar-2025","3,493.05","3,474.00","3,551.00","3,464.30","3,533.00","3,532.05","3,518.16","27,97,737","9,84,28,80,030.30","1,57,084","18,37,354","65.67"
"TCS","EQ","03-Mar-2025","3,483.25","3,485.00","3,523.25","3,476.15","3,506.00","3,493.05","3,497.97","49,90,439","17,45,63,99,246.20","2,48,034","39,03,959","78.23"
"TCS","EQ","28-Feb-2025","3,612.55","3,584.95","3,600.00","3,457.00","3,478.00","3,483.25","3,491.80","70,85,018","24,73,94,64,379.85","3,40,110","50,87,477","71.81"
"TCS","EQ","27-Feb-2025","3,629.55","3,611.70","3,638.00","3,600.70","3,608.05","3,612.55","3,613.50","38,23,856","13,81,74,96,735.80","2,12,465","30,58,793","79.99"
"TCS","EQ","25-Feb-2025","3,675.60","3,625.00","3,658.00","3,621.25","3,627.00","3,629.55","3,638.67","41,01,954","14,92,56,47,967.55","1,98,489","28,71,986","70.02"
"TCS","EQ","24-Feb-2025","3,786.00","3,743.15","3,763.20","3,670.00","3,671.00","3,675.60","3,701.20","25,08,516","9,28,45,23,845.20","1,72,279","18,28,578","72.89"
"TCS","EQ","21-Feb-2025","3,779.40","3,776.10","3,817.00","3,775.00","3,789.90","3,786.00","3,792.04","18,33,931","6,95,43,38,537.80","1,25,392","11,59,950","63.25"
"TCS","EQ","20-Feb-2025","3,784.10","3,761.50","3,788.00","3,751.30","3,788.00","3,779.40","3,772.99","28,88,572","10,89,85,64,437.85","1,84,053","21,95,342","76.00"
"TCS","EQ","19-Feb-2025","3,873.20","3,872.20","3,874.95","3,768.15","3,785.00","3,784.10","3,796.48","43,66,672","16,57,80,04,180.70","2,29,923","31,34,639","71.79"
"TCS","EQ","18-Feb-2025","3,904.50","3,898.40","3,924.40","3,864.50","3,873.00","3,873.20","3,891.66","21,49,879","8,36,65,96,747.55","1,35,773","15,16,041","70.52"
"TCS","EQ","17-Feb-2025","3,934.85","3,856.50","3,934.00","3,856.20","3,908.00","3,904.50","3,911.78","17,99,806","7,04,04,39,519.80","1,68,626","12,24,845","68.05"
"TCS","EQ","14-Feb-2025","3,910.15","3,925.00","3,948.00","3,900.00","3,928.00","3,934.85","3,921.57","16,81,975","6,59,59,86,554.05","1,63,805","11,23,005","66.77"
"TCS","EQ","13-Feb-2025","3,950.15","3,968.00","3,984.45","3,902.25","3,920.00","3,910.15","3,930.80","22,77,310","8,95,16,39,767.60","1,63,030","14,98,339","65.79"
"TCS","EQ","12-Feb-2025","3,963.55","3,971.10","4,021.75","3,940.15","3,956.25","3,950.15","3,978.32","16,78,002","6,67,56,28,781.95","1,28,576","8,77,252","52.28"
"TCS","EQ","11-Feb-2025","4,036.95","4,018.40","4,040.00","3,955.00","3,967.00","3,963.55","3,989.58","18,10,908","7,22,47,58,107.05","1,21,478","10,10,823","55.82"
"TCS","EQ","10-Feb-2025","4,029.40","4,040.00","4,052.00","4,014.35","4,034.00","4,036.95","4,035.26","13,39,511","5,40,52,79,190.45","1,33,697","8,91,261","66.54"
"TCS","EQ","07-Feb-2025","4,082.75","4,090.00","4,090.00","4,008.00","4,032.00","4,029.40","4,033.06","15,48,940","6,24,69,65,406.40","1,77,110","9,93,255","64.12"
"TCS","EQ","06-Feb-2025","4,091.10","4,105.40","4,139.50","4,051.55","4,087.00","4,082.75","4,080.65","22,84,536","9,32,23,89,842.50","1,83,903","13,96,375","61.12"
"TCS","EQ","05-Feb-2025","4,107.05","4,150.00","4,150.00","4,076.00","4,086.00","4,091.10","4,096.29","16,93,912","6,93,87,52,665.75","1,30,235","11,99,334","70.80"
"TCS","EQ","04-Feb-2025","4,068.65","4,083.70","4,118.85","4,066.05","4,105.15","4,107.05","4,098.00","25,47,132","10,43,81,41,551.80","1,41,942","18,43,488","72.38"
"TCS","EQ","03-Feb-2025","4,073.15","4,030.90","4,077.00","3,998.70","4,064.00","4,068.65","4,045.97","12,65,713","5,12,10,41,211.00","1,55,134","7,82,762","61.84"
"TCS","EQ","01-Feb-2025","4,112.40","4,113.00","4,135.90","4,056.00","4,073.00","4,073.15","4,082.48","4,37,172","1,78,47,47,121.10","49,186","1,75,483","40.14"
"TCS","EQ","31-Jan-2025","4,100.05","4,110.00","4,128.45","4,085.25","4,114.15","4,112.40","4,106.05","14,92,943","6,13,01,03,902.20","1,21,858","10,42,620","69.84"
"TCS","EQ","30-Jan-2025","4,099.80","4,099.90","4,129.90","4,058.50","4,100.00","4,100.05","4,098.87","15,31,251","6,27,64,04,777.90","97,767","8,59,803","56.15"
"TCS","EQ","29-Jan-2025","4,040.30","4,054.00","4,107.85","4,054.00","4,105.00","4,099.80","4,091.12","12,17,089","4,97,92,53,773.00","1,08,284","6,97,347","57.30"
"TCS","EQ","28-Jan-2025","4,065.15","4,070.80","4,102.00","4,028.30","4,040.00","4,040.30","4,057.30","24,68,272","10,01,45,14,674.15","1,50,121","15,05,478","60.99"
"TCS","EQ","27-Jan-2025","4,152.35","4,102.00","4,156.35","4,041.05","4,067.00","4,065.15","4,088.62","15,51,782","6,34,46,44,149.25","1,43,859","10,13,049","65.28"
"TCS","EQ","24-Jan-2025","4,145.45","4,104.00","4,178.00","4,104.00","4,153.10","4,152.35","4,155.62","19,10,099","7,93,76,40,859.20","99,760","13,17,211","68.96"
"TCS","EQ","23-Jan-2025","4,156.60","4,168.00","4,191.35","4,140.05","4,148.00","4,145.45","4,161.12","18,22,998","7,58,57,18,475.40","1,39,860","11,24,451","61.68"
"TCS","BL","23-Jan-2025","3,841.80","4,160.70","4,160.70","4,160.70","4,160.70","4,160.70","4,160.70","1,63,862","68,17,80,623.40","1","-","-"
"TCS","EQ","22-Jan-2025","4,035.85","4,050.00","4,163.15","4,044.20","4,152.00","4,156.60","4,132.48","24,09,223","9,95,60,65,096.70","1,53,702","12,85,687","53.37"
"TCS","EQ","21-Jan-2025","4,077.80","4,095.30","4,111.00","4,030.00","4,038.00","4,035.85","4,065.27","19,71,591","8,01,50,45,148.00","1,48,666","7,99,046","40.53"
"TCS","EQ","20-Jan-2025","4,124.30","4,145.80","4,145.80","4,068.10","4,080.00","4,077.80","4,085.51","12,87,799","5,26,13,20,398.80","1,48,489","8,44,130","65.55"
"TCS","EQ","17-Jan-2025","4,206.30","4,159.90","4,160.60","4,100.05","4,130.00","4,124.30","4,132.60","17,61,466","7,27,94,36,408.25","1,57,671","11,15,204","63.31"
"TCS","EQ","16-Jan-2025","4,249.60","4,260.00","4,294.00","4,191.85","4,215.00","4,206.30","4,212.91","26,37,705","11,11,24,18,871.40","1,76,306","17,10,860","64.86"
"TCS","EQ","15-Jan-2025","4,233.05","4,218.00","4,256.45","4,207.45","4,255.40","4,249.60","4,229.68","16,53,474","6,99,36,67,215.60","1,30,857","11,86,396","71.75"
"TCS","EQ","14-Jan-2025","4,291.10","4,302.00","4,313.90","4,219.05","4,241.15","4,233.05","4,252.06","34,41,709","14,63,43,69,218.50","1,80,842","24,70,988","71.80"
"TCS","EQ","13-Jan-2025","4,265.65","4,245.00","4,322.95","4,227.40","4,299.00","4,291.10","4,294.04","40,03,771","17,19,23,53,666.25","2,70,932","22,26,104","55.60"
"TCS","EQ","10-Jan-2025","4,038.85","4,200.00","4,297.00","4,170.00","4,265.00","4,265.65","4,240.63","78,94,300","33,47,68,09,439.65","4,36,975","29,78,124","37.72"
"TCS","EQ","09-Jan-2025","4,108.40","4,101.00","4,137.75","4,025.30","4,044.00","4,038.85","4,073.67","23,92,472","9,74,61,49,398.35","1,83,446","11,62,001","48.57"
"TCS","EQ","08-Jan-2025","4,028.30","4,034.90","4,126.00","4,017.75","4,095.05","4,108.40","4,056.18","21,81,277","8,84,76,52,251.50","1,80,073","12,58,381","57.69"
"TCS","EQ","07-Jan-2025","4,095.00","4,114.95","4,140.35","4,011.55","4,031.00","4,028.30","4,045.86","26,69,054","10,79,86,29,271.20","1,77,825","15,85,862","59.42"
"TCS","EQ","06-Jan-2025","4,099.90","4,105.50","4,149.65","4,066.40","4,090.00","4,095.00","4,107.14","20,85,593","8,56,58,22,653.70","1,58,660","13,88,663","66.58"
"TCS","EQ","03-Jan-2025","4,175.75","4,179.95","4,179.95","4,092.30","4,097.00","4,099.90","4,114.17","17,91,953","7,37,24,04,407.85","1,25,354","9,83,880","54.91"
"TCS","EQ","02-Jan-2025","4,112.45","4,120.00","4,183.00","4,096.95","4,166.00","4,175.75","4,159.77","17,20,835","7,15,82,73,705.25","1,24,549","9,10,701","52.92"
"TCS","EQ","01-Jan-2025","4,094.80","4,094.40","4,134.00","4,085.45","4,112.00","4,112.45","4,112.75","7,63,161","3,13,86,92,117.15","99,498","3,69,867","48.47"
"TCS","EQ","31-Dec-2024","4,158.80","4,135.00","4,139.95","4,032.05","4,106.00","4,094.80","4,079.71","15,55,429","6,34,57,00,031.05","1,62,877","8,54,601","54.94"
"TCS","EQ","30-Dec-2024","4,164.85","4,151.00","4,199.30","4,112.00","4,150.00","4,158.80","4,152.08","15,27,169","6,34,09,28,576.30","1,16,250","9,13,896","59.84"
"TCS","EQ","27-Dec-2024","4,169.10","4,163.00","4,180.95","4,147.25","4,157.10","4,164.85","4,163.19","8,58,100","3,57,24,37,410.85","88,194","5,09,029","59.32"
"TCS","EQ","26-Dec-2024","4,179.50","4,179.50","4,199.95","4,143.15","4,170.00","4,169.10","4,163.43","12,08,464","5,03,13,52,687.20","1,06,756","7,59,763","62.87"
"TCS","EQ","24-Dec-2024","4,158.30","4,158.30","4,218.00","4,158.30","4,182.00","4,179.50","4,186.17","11,81,886","4,94,75,71,708.95","77,609","5,33,344","45.13"
"TCS","EQ","23-Dec-2024","4,170.30","4,200.05","4,217.00","4,114.90","4,157.05","4,158.30","4,150.99","21,95,338","9,11,28,20,726.95","1,49,845","11,54,260","52.58"
"TCS","EQ","20-Dec-2024","4,271.90","4,329.00","4,382.00","4,152.50","4,177.05","4,170.30","4,239.81","41,16,989","17,45,52,42,238.80","2,14,598","19,96,120","48.48"
"TCS","EQ","19-Dec-2024","4,347.85","4,282.00","4,364.00","4,262.00","4,281.00","4,271.90","4,302.28","30,15,763","12,97,46,63,426.65","2,17,876","19,01,387","63.05"
"TCS","EQ","18-Dec-2024","4,328.50","4,311.70","4,362.00","4,289.60","4,355.65","4,347.85","4,333.96","15,75,404","6,82,77,36,370.00","1,06,590","9,08,340","57.66"
