"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"ICICIBANK","EQ","23-Dec-2024","1,288.40","1,294.65","1,307.00","1,287.05","1,297.35","1,296.80","1,295.12","68,27,512","8,84,24,49,619.05","2,08,282","40,51,955","59.35"
"ICICIBANK","EQ","20-Dec-2024","1,286.90","1,283.95","1,297.75","1,272.40","1,292.00","1,288.40","1,287.83","5,84,91,181","75,32,67,11,266.25","2,87,315","4,09,10,784","69.94"
"ICICIBANK","EQ","19-Dec-2024","1,314.15","1,286.00","1,303.00","1,284.45","1,289.50","1,286.90","1,290.73","1,15,17,304","14,86,57,36,643.05","2,41,978","72,57,591","63.01"
"ICICIBANK","EQ","18-Dec-2024","1,333.75","1,325.25","1,334.95","1,307.45","1,316.90","1,314.15","1,316.49","85,10,595","11,20,40,88,446.20","1,97,721","51,90,721","60.99"
"ICICIBANK","EQ","17-Dec-2024","1,346.10","1,342.00","1,348.10","1,326.05","1,334.00","1,333.75","1,333.43","98,79,257","13,17,33,06,009.95","2,08,644","59,38,122","60.11"
"ICICIBANK","EQ","16-Dec-2024","1,344.90","1,344.90","1,350.45","1,340.05","1,343.60","1,346.10","1,345.53","90,71,006","12,20,52,96,470.75","2,37,730","60,71,850","66.94"
"ICICIBANK","EQ","13-Dec-2024","1,329.25","1,325.35","1,347.15","1,313.50","1,345.45","1,344.90","1,334.68","1,35,36,684","18,06,71,55,840.10","2,26,965","88,05,261","65.05"
"ICICIBANK","EQ","12-Dec-2024","1,327.50","1,321.55","1,338.75","1,321.55","1,330.60","1,329.25","1,330.74","90,76,896","12,07,90,25,779.50","1,89,489","46,08,892","50.78"
"ICICIBANK","EQ","11-Dec-2024","1,330.45","1,324.70","1,331.25","1,316.00","1,328.00","1,327.50","1,325.69","81,38,066","10,78,85,13,650.25","1,77,570","44,05,607","54.14"
"ICICIBANK","EQ","10-Dec-2024","1,322.30","1,319.00","1,332.00","1,315.25","1,331.35","1,330.45","1,327.71","82,18,214","10,91,13,93,630.45","1,57,320","57,74,561","70.27"
"ICICIBANK","EQ","09-Dec-2024","1,328.75","1,322.10","1,329.05","1,320.25","1,323.50","1,322.30","1,323.57","80,00,764","10,58,95,99,383.15","1,48,025","56,50,135","70.62"
"ICICIBANK","EQ","06-Dec-2024","1,336.50","1,342.50","1,347.10","1,326.70","1,329.00","1,328.75","1,334.62","89,42,672","11,93,50,98,947.85","2,08,546","56,23,078","62.88"
"ICICIBANK","EQ","05-Dec-2024","1,316.05","1,316.25","1,342.90","1,308.60","1,336.55","1,336.50","1,329.38","1,92,10,697","25,53,82,93,421.05","2,81,891","1,21,63,323","63.32"
"ICICIBANK","EQ","04-Dec-2024","1,308.40","1,302.60","1,320.00","1,301.70","1,315.60","1,316.05","1,313.28","1,15,70,281","15,19,50,02,837.45","2,47,575","75,17,045","64.97"
"ICICIBANK","EQ","03-Dec-2024","1,304.65","1,303.95","1,312.80","1,296.10","1,306.75","1,308.40","1,306.89","1,15,09,276","15,04,13,01,418.20","2,35,915","86,93,306","75.53"
"ICICIBANK","EQ","02-Dec-2024","1,300.10","1,299.90","1,310.55","1,289.15","1,303.45","1,304.65","1,303.46","96,26,400","12,54,75,91,627.65","2,25,242","72,81,438","75.64"
"ICICIBANK","EQ","29-Nov-2024","1,286.35","1,283.10","1,303.25","1,283.10","1,298.70","1,300.10","1,296.93","1,13,97,228","14,78,14,29,160.60","2,42,391","78,15,536","68.57"
"ICICIBANK","EQ","28-Nov-2024","1,300.70","1,301.05","1,310.50","1,282.30","1,287.50","1,286.35","1,292.68","2,28,03,745","29,47,79,62,300.30","2,75,436","1,76,93,973","77.59"
"ICICIBANK","EQ","27-Nov-2024","1,304.95","1,298.50","1,310.85","1,297.85","1,301.25","1,300.70","1,302.15","2,19,38,082","28,56,66,03,156.60","2,22,370","1,67,17,483","76.20"
"ICICIBANK","EQ","26-Nov-2024","1,300.95","1,310.60","1,314.25","1,302.45","1,304.80","1,304.95","1,306.10","76,46,955","9,98,76,88,168.25","1,64,865","43,96,342","57.49"
"ICICIBANK","EQ","25-Nov-2024","1,278.05","1,296.00","1,311.20","1,290.00","1,303.00","1,300.95","1,302.41","2,27,17,581","29,58,75,14,842.45","2,05,883","1,65,20,496","72.72"
"ICICIBANK","EQ","22-Nov-2024","1,250.55","1,258.00","1,281.40","1,256.00","1,278.00","1,278.05","1,275.03","1,16,04,338","14,79,58,57,555.95","2,14,688","68,44,834","58.99"
"ICICIBANK","EQ","21-Nov-2024","1,249.10","1,248.55","1,256.90","1,232.55","1,255.85","1,250.55","1,247.38","95,93,870","11,96,71,89,179.00","2,09,109","48,62,632","50.68"
"ICICIBANK","EQ","19-Nov-2024","1,253.45","1,257.05","1,261.00","1,240.85","1,244.00","1,249.10","1,251.54","1,15,37,317","14,43,94,01,407.20","2,33,269","70,49,513","61.10"
"ICICIBANK","EQ","18-Nov-2024","1,256.95","1,260.00","1,262.60","1,249.40","1,252.25","1,253.45","1,254.62","61,95,554","7,77,30,53,428.25","2,04,301","37,75,521","60.94"
"ICICIBANK","EQ","14-Nov-2024","1,253.70","1,253.75","1,267.70","1,243.05","1,258.95","1,256.95","1,255.26","95,06,892","11,93,35,98,279.70","2,24,597","53,10,528","55.86"
"ICICIBANK","EQ","13-Nov-2024","1,270.60","1,270.60","1,276.25","1,250.00","1,258.00","1,253.70","1,261.05","1,22,60,404","15,46,09,65,858.00","2,58,070","55,57,092","45.33"
"ICICIBANK","EQ","12-Nov-2024","1,269.30","1,276.15","1,295.00","1,264.50","1,269.00","1,270.60","1,276.01","1,34,86,168","17,20,84,86,809.70","2,51,685","58,42,950","43.33"
"ICICIBANK","EQ","11-Nov-2024","1,258.85","1,262.00","1,275.90","1,246.65","1,268.65","1,269.30","1,266.04","83,87,780","10,61,92,76,125.00","1,93,310","44,38,244","52.91"
"ICICIBANK","EQ","08-Nov-2024","1,278.70","1,270.00","1,275.00","1,252.70","1,259.00","1,258.85","1,260.33","1,11,95,808","14,11,04,19,237.85","2,33,807","78,81,177","70.39"
"ICICIBANK","EQ","07-Nov-2024","1,302.35","1,297.15","1,302.80","1,275.25","1,279.75","1,278.70","1,282.48","99,09,035","12,70,81,18,911.40","1,85,720","70,49,271","71.14"
"ICICIBANK","EQ","06-Nov-2024","1,296.70","1,300.25","1,315.00","1,292.70","1,305.00","1,302.35","1,306.97","1,20,37,405","15,73,25,82,044.35","2,01,411","73,56,098","61.11"
"ICICIBANK","BL","06-Nov-2024","929.40","1,306.85","1,306.85","1,306.85","1,306.85","1,306.85","1,306.85","55,88,695","7,30,35,86,060.75","2","-","-"
"ICICIBANK","EQ","05-Nov-2024","1,277.20","1,273.00","1,301.30","1,263.10","1,291.60","1,296.70","1,284.33","1,64,31,920","21,10,40,80,468.90","2,62,702","83,53,299","50.84"
"ICICIBANK","EQ","04-Nov-2024","1,291.80","1,290.10","1,291.80","1,270.05","1,275.40","1,277.20","1,276.50","1,43,09,121","18,26,56,49,923.80","2,68,956","92,68,857","64.78"
"ICICIBANK","EQ","01-Nov-2024","1,292.25","1,289.95","1,296.20","1,286.25","1,291.90","1,291.80","1,292.11","10,07,022","1,30,11,80,367.65","40,161","3,40,097","33.77"
"ICICIBANK","EQ","31-Oct-2024","1,312.15","1,307.25","1,318.95","1,288.55","1,294.80","1,292.25","1,296.28","2,34,97,314","30,45,90,66,088.40","2,50,950","1,79,37,069","76.34"
"ICICIBANK","EQ","30-Oct-2024","1,331.85","1,324.00","1,330.90","1,305.60","1,313.00","1,312.15","1,312.80","1,50,55,031","19,76,42,32,516.20","2,85,240","81,89,838","54.40"
"ICICIBANK","EQ","29-Oct-2024","1,292.85","1,301.35","1,335.35","1,299.25","1,331.65","1,331.85","1,321.25","2,06,56,117","27,29,19,48,603.05","4,36,897","1,19,09,218","57.65"
"ICICIBANK","EQ","28-Oct-2024","1,255.45","1,285.50","1,307.80","1,280.60","1,294.40","1,292.85","1,296.93","2,40,96,412","31,25,13,79,929.30","6,19,071","1,40,32,225","58.23"
"ICICIBANK","EQ","25-Oct-2024","1,252.75","1,247.25","1,268.90","1,234.20","1,259.60","1,255.45","1,250.04","1,35,46,055","16,93,31,02,486.65","3,70,555","75,06,753","55.42"
"ICICIBANK","EQ","24-Oct-2024","1,251.60","1,250.25","1,260.45","1,241.05","1,254.70","1,252.75","1,252.73","1,22,23,031","15,31,21,32,847.55","3,13,840","89,17,637","72.96"
"ICICIBANK","EQ","23-Oct-2024","1,267.50","1,261.00","1,267.95","1,243.05","1,253.50","1,251.60","1,251.59","1,40,55,447","17,59,16,29,567.80","3,19,605","82,71,068","58.85"
"ICICIBANK","EQ","22-Oct-2024","1,259.05","1,266.60","1,284.90","1,259.75","1,268.35","1,267.50","1,273.05","2,00,90,801","25,57,65,70,325.35","4,08,613","97,03,216","48.30"
"ICICIBANK","EQ","21-Oct-2024","1,264.50","1,264.50","1,272.35","1,250.55","1,257.55","1,259.05","1,260.14","77,42,775","9,75,69,42,032.15","1,55,332","45,67,006","58.98"
"ICICIBANK","EQ","18-Oct-2024","1,231.25","1,227.95","1,268.90","1,225.25","1,267.00","1,264.50","1,256.38","1,10,18,126","13,84,29,29,408.20","2,29,878","69,02,716","62.65"
"ICICIBANK","EQ","17-Oct-2024","1,243.15","1,249.45","1,256.95","1,224.40","1,232.00","1,231.25","1,235.01","84,59,497","10,44,75,82,321.90","1,60,363","55,49,943","65.61"
"ICICIBANK","EQ","16-Oct-2024","1,255.50","1,248.50","1,254.95","1,241.60","1,245.00","1,243.15","1,247.54","78,69,727","9,81,78,09,931.20","2,07,420","49,23,400","62.56"
"ICICIBANK","EQ","15-Oct-2024","1,231.75","1,238.95","1,258.30","1,235.40","1,256.00","1,255.50","1,251.17","1,16,57,338","14,58,53,23,470.45","2,16,309","77,61,367","66.58"
"ICICIBANK","EQ","14-Oct-2024","1,223.00","1,221.00","1,237.90","1,217.40","1,234.20","1,231.75","1,232.07","1,18,33,929","14,58,02,70,211.55","2,30,853","88,12,918","74.47"
"ICICIBANK","EQ","11-Oct-2024","1,243.50","1,237.00","1,240.80","1,222.00","1,223.30","1,223.00","1,228.10","84,72,512","10,40,50,84,855.95","2,84,576","51,41,282","60.68"
"ICICIBANK","EQ","10-Oct-2024","1,244.15","1,246.75","1,254.70","1,238.00","1,244.00","1,243.50","1,244.67","91,18,195","11,34,91,42,276.10","2,65,371","43,26,130","47.45"
"ICICIBANK","EQ","09-Oct-2024","1,236.60","1,243.05","1,265.10","1,232.65","1,247.20","1,244.15","1,246.69","1,47,65,997","18,40,86,62,575.60","2,60,234","50,44,864","34.17"
"ICICIBANK","EQ","08-Oct-2024","1,233.90","1,241.00","1,247.80","1,229.75","1,236.70","1,236.60","1,238.70","1,22,19,259","15,13,59,72,486.95","2,57,858","80,00,568","65.48"
"ICICIBANK","EQ","07-Oct-2024","1,239.75","1,241.55","1,262.95","1,225.00","1,236.00","1,233.90","1,242.75","2,06,67,247","25,68,42,16,795.90","4,39,173","87,01,660","42.10"
"ICICIBANK","EQ","04-Oct-2024","1,256.35","1,247.10","1,264.40","1,236.20","1,240.95","1,239.75","1,248.43","1,34,88,887","16,83,98,82,681.70","3,26,830","63,70,212","47.23"
"ICICIBANK","EQ","03-Oct-2024","1,274.40","1,253.60","1,265.75","1,248.15","1,257.85","1,256.35","1,253.97","1,76,48,551","22,13,07,53,423.90","3,37,808","1,38,13,366","78.27"
"ICICIBANK","EQ","01-Oct-2024","1,273.00","1,269.80","1,280.25","1,267.60","1,277.00","1,274.40","1,274.08","1,09,72,413","13,97,97,58,159.00","1,91,587","67,91,453","61.90"
"ICICIBANK","EQ","30-Sep-2024","1,306.60","1,292.10","1,296.80","1,270.90","1,273.95","1,273.00","1,278.52","1,26,22,212","16,13,77,80,831.80","2,40,013","85,13,213","67.45"
"ICICIBANK","EQ","27-Sep-2024","1,329.05","1,333.00","1,333.00","1,303.85","1,306.50","1,306.60","1,312.54","1,71,17,379","22,46,71,83,500.85","2,89,431","1,25,10,425","73.09"
"ICICIBANK","EQ","26-Sep-2024","1,323.85","1,320.00","1,333.35","1,316.90","1,325.45","1,329.05","1,326.63","1,11,00,869","14,72,66,92,627.25","2,78,312","66,23,851","59.67"
"ICICIBANK","EQ","25-Sep-2024","1,318.60","1,310.75","1,327.75","1,310.10","1,326.00","1,323.85","1,322.81","87,28,019","11,54,55,32,561.70","1,74,582","42,83,291","49.08"
"ICICIBANK","EQ","24-Sep-2024","1,321.90","1,321.00","1,331.40","1,315.45","1,320.00","1,318.60","1,320.74","1,38,86,037","18,33,98,47,790.40","2,50,464","86,91,426","62.59"
"ICICIBANK","EQ","23-Sep-2024","1,338.45","1,331.00","1,331.80","1,308.50","1,322.00","1,321.90","1,320.13","1,13,80,409","15,02,36,16,031.40","3,09,380","59,27,910","52.09"
"ICICIBANK","EQ","20-Sep-2024","1,292.00","1,295.00","1,362.35","1,291.55","1,349.80","1,338.45","1,331.38","7,32,57,767","97,53,37,34,303.10","5,44,641","4,42,37,266","60.39"
"ICICIBANK","EQ","19-Sep-2024","1,288.35","1,288.35","1,300.00","1,285.35","1,292.60","1,292.00","1,293.40","1,31,72,268","17,03,69,55,554.90","2,10,277","83,51,796","63.40"
"ICICIBANK","EQ","18-Sep-2024","1,268.10","1,262.00","1,295.35","1,262.00","1,285.60","1,288.35","1,286.46","1,24,66,597","16,03,77,67,362.20","2,40,630","61,57,977","49.40"
"ICICIBANK","EQ","17-Sep-2024","1,262.85","1,259.95","1,272.25","1,258.40","1,266.20","1,268.10","1,267.18","1,15,13,121","14,58,91,89,437.25","2,04,010","65,96,446","57.30"
"ICICIBANK","EQ","16-Sep-2024","1,250.35","1,251.00","1,265.60","1,244.70","1,263.90","1,262.85","1,257.50","89,73,335","11,28,40,07,408.70","1,65,577","64,15,744","71.50"
"ICICIBANK","EQ","13-Sep-2024","1,252.15","1,252.00","1,255.95","1,242.05","1,248.50","1,250.35","1,249.50","98,77,288","12,34,16,63,943.30","2,68,203","67,46,373","68.30"
"ICICIBANK","EQ","12-Sep-2024","1,236.35","1,238.00","1,257.00","1,226.35","1,246.00","1,252.15","1,243.23","1,53,76,442","19,11,64,92,463.75","2,11,567","89,28,331","58.06"
"ICICIBANK","EQ","11-Sep-2024","1,237.30","1,231.50","1,239.30","1,226.40","1,238.00","1,236.35","1,234.69","1,19,93,242","14,80,79,86,266.10","1,83,989","52,49,210","43.77"
"ICICIBANK","EQ","10-Sep-2024","1,235.00","1,236.95","1,241.35","1,227.00","1,237.70","1,237.30","1,235.85","1,55,45,130","19,21,14,36,678.40","3,23,300","94,22,327","60.61"
"ICICIBANK","EQ","09-Sep-2024","1,208.15","1,202.90","1,238.30","1,200.45","1,233.45","1,235.00","1,225.45","1,38,63,250","16,98,86,66,399.95","2,41,629","90,68,199","65.41"
"ICICIBANK","EQ","06-Sep-2024","1,235.95","1,225.95","1,233.90","1,205.00","1,209.45","1,208.15","1,217.46","1,01,70,479","12,38,21,67,972.95","3,47,361","53,77,433","52.87"
"ICICIBANK","EQ","05-Sep-2024","1,236.35","1,238.00","1,244.85","1,231.30","1,235.35","1,235.95","1,235.75","91,42,811","11,29,82,02,305.60","1,60,981","60,36,567","66.03"
"ICICIBANK","EQ","04-Sep-2024","1,247.70","1,239.85","1,243.70","1,232.80","1,234.80","1,236.35","1,237.93","1,35,05,843","16,71,92,75,265.80","2,39,189","81,81,463","60.58"
"ICICIBANK","EQ","03-Sep-2024","1,229.95","1,227.20","1,250.95","1,220.40","1,247.00","1,247.70","1,236.45","1,91,14,907","23,63,47,02,771.55","2,41,160","1,13,69,194","59.48"
"ICICIBANK","EQ","02-Sep-2024","1,229.20","1,239.00","1,239.20","1,222.50","1,229.05","1,229.95","1,229.70","1,25,16,759","15,39,18,98,359.80","3,03,615","81,25,381","64.92"
"ICICIBANK","EQ","30-Aug-2024","1,221.90","1,230.00","1,235.55","1,218.90","1,232.00","1,229.20","1,228.19","2,12,11,148","26,05,13,02,724.15","2,80,420","1,30,86,144","61.69"
"ICICIBANK","EQ","29-Aug-2024","1,223.85","1,218.95","1,235.00","1,217.00","1,222.75","1,221.90","1,225.43","1,08,06,748","13,24,28,85,244.55","2,34,393","59,98,619","55.51"
"ICICIBANK","EQ","28-Aug-2024","1,226.35","1,222.65","1,226.40","1,217.30","1,221.00","1,223.85","1,223.20","1,22,91,305","15,03,47,80,643.15","1,89,822","60,70,412","49.39"
"ICICIBANK","EQ","27-Aug-2024","1,213.30","1,213.30","1,232.50","1,208.90","1,221.40","1,226.35","1,222.91","1,62,95,325","19,92,77,90,422.65","1,96,362","91,62,721","56.23"
"ICICIBANK","EQ","26-Aug-2024","1,203.50","1,205.55","1,214.95","1,201.05","1,213.80","1,213.30","1,211.00","1,09,20,226","13,22,44,00,323.25","1,49,344","77,50,510","70.97"
"ICICIBANK","EQ","23-Aug-2024","1,191.10","1,193.00","1,205.00","1,188.55","1,204.60","1,203.50","1,199.93","75,18,309","9,02,14,22,625.60","1,73,481","47,57,508","63.28"
"ICICIBANK","EQ","22-Aug-2024","1,174.85","1,182.00","1,192.60","1,176.60","1,190.85","1,191.10","1,187.45","85,64,142","10,16,94,62,494.05","2,48,029","54,12,334","63.20"
"ICICIBANK","EQ","21-Aug-2024","1,179.45","1,177.00","1,178.65","1,165.10","1,175.65","1,174.85","1,172.27","1,72,34,142","20,20,31,11,541.65","2,32,318","82,63,320","47.95"
"ICICIBANK","EQ","20-Aug-2024","1,175.90","1,174.20","1,189.80","1,170.00","1,177.30","1,179.45","1,181.26","1,04,27,061","12,31,71,05,974.95","1,79,266","49,19,341","47.18"
"ICICIBANK","EQ","19-Aug-2024","1,187.25","1,191.00","1,195.75","1,173.30","1,177.70","1,175.90","1,181.33","66,86,394","7,89,88,45,446.25","1,23,110","30,30,789","45.33"
"ICICIBANK","EQ","16-Aug-2024","1,161.65","1,170.00","1,193.00","1,165.65","1,188.50","1,187.25","1,181.45","1,09,61,370","12,95,03,02,290.60","2,33,289","54,54,731","49.76"
"ICICIBANK","EQ","14-Aug-2024","1,168.35","1,167.00","1,170.05","1,153.00","1,161.20","1,161.65","1,159.56","1,34,31,801","15,57,50,00,780.50","2,32,399","71,07,910","52.92"
"ICICIBANK","EQ","13-Aug-2024","1,172.80","1,183.20","1,189.25","1,163.60","1,170.45","1,168.35","1,172.48","1,31,17,927","15,38,04,95,808.30","2,60,022","60,08,482","45.80"
"ICICIBANK","EQ","12-Aug-2024","1,171.60","1,171.00","1,178.25","1,156.00","1,172.50","1,172.80","1,170.54","1,08,60,455","12,71,26,20,911.40","2,06,013","56,48,835","52.01"
"ICICIBANK","EQ","09-Aug-2024","1,164.60","1,176.55","1,180.95","1,169.00","1,170.95","1,171.60","1,173.65","86,87,307","10,19,58,33,284.65","1,61,291","60,55,216","69.70"
"ICICIBANK","EQ","08-Aug-2024","1,172.45","1,166.95","1,174.40","1,158.90","1,164.70","1,164.60","1,166.37","1,08,06,438","12,60,42,62,739.90","2,40,108","57,92,396","53.60"
"ICICIBANK","EQ","07-Aug-2024","1,166.85","1,178.95","1,179.80","1,161.60","1,173.50","1,172.45","1,170.37","1,57,53,644","18,43,75,24,153.20","2,68,848","64,49,023","40.94"
"ICICIBANK","EQ","06-Aug-2024","1,172.60","1,175.00","1,187.70","1,161.50","1,167.70","1,166.85","1,169.06","1,35,75,619","15,87,07,78,423.20","2,69,178","61,42,127","45.24"
"ICICIBANK","EQ","05-Aug-2024","1,196.55","1,182.00","1,188.90","1,167.00","1,171.85","1,172.60","1,173.69","1,43,06,771","16,79,16,69,195.40","3,03,083","89,28,367","62.41"
"ICICIBANK","EQ","02-Aug-2024","1,210.10","1,197.00","1,201.65","1,190.10","1,197.30","1,196.55","1,196.16","1,07,35,395","12,84,12,71,847.10","2,67,701","66,15,453","61.62"
"ICICIBANK","EQ","01-Aug-2024","1,214.90","1,212.50","1,222.65","1,206.90","1,208.45","1,210.10","1,213.22","87,25,046","10,58,53,69,513.15","1,66,589","51,62,505","59.17"
"ICICIBANK","EQ","31-Jul-2024","1,209.45","1,219.00","1,224.65","1,211.00","1,216.10","1,214.90","1,216.75","2,22,97,629","27,13,06,02,886.60","2,78,794","1,18,48,714","53.14"
"ICICIBANK","EQ","30-Jul-2024","1,212.70","1,213.00","1,230.85","1,204.40","1,206.75","1,209.45","1,216.09","2,39,72,277","29,15,23,65,084.55","3,26,807","93,97,526","39.20"
"ICICIBANK","EQ","29-Jul-2024","1,207.20","1,215.15","1,242.75","1,204.15","1,210.55","1,212.70","1,223.16","2,84,58,261","34,80,91,14,390.95","4,65,385","88,96,090","31.26"
"ICICIBANK","EQ","26-Jul-2024","1,197.90","1,190.00","1,220.00","1,185.95","1,217.00","1,207.20","1,201.61","1,93,09,265","23,20,22,84,062.95","2,57,813","1,23,40,898","63.91"
"ICICIBANK","EQ","25-Jul-2024","1,223.00","1,205.50","1,218.25","1,190.60","1,196.80","1,197.90","1,199.56","1,41,54,461","16,97,91,48,793.50","2,88,588","78,79,760","55.67"
"ICICIBANK","EQ","24-Jul-2024","1,226.75","1,225.00","1,233.65","1,202.05","1,226.60","1,223.00","1,217.43","2,01,22,521","24,49,76,89,858.50","3,03,947","75,59,944","37.57"
"ICICIBANK","EQ","23-Jul-2024","1,241.15","1,241.15","1,248.65","1,212.50","1,227.00","1,226.75","1,233.33","1,93,69,832","23,88,94,18,788.45","3,34,507","80,90,724","41.77"
"ICICIBANK","EQ","22-Jul-2024","1,248.65","1,240.00","1,245.30","1,232.90","1,243.00","1,241.15","1,239.95","99,58,965","12,34,86,52,027.55","2,12,302","61,23,697","61.49"
"ICICIBANK","EQ","19-Jul-2024","1,250.30","1,244.00","1,250.50","1,240.25","1,249.65","1,248.65","1,246.51","79,58,817","9,92,07,55,411.10","1,66,403","46,67,555","58.65"
"ICICIBANK","EQ","18-Jul-2024","1,239.90","1,234.90","1,256.45","1,231.70","1,248.85","1,250.30","1,246.19","1,09,99,632","13,70,76,37,498.20","2,60,080","58,09,291","52.81"
"ICICIBANK","EQ","16-Jul-2024","1,229.95","1,230.00","1,245.00","1,229.00","1,238.65","1,239.90","1,239.36","1,23,20,605","15,26,96,44,738.05","2,34,578","64,77,523","52.57"
"ICICIBANK","EQ","15-Jul-2024","1,232.90","1,233.10","1,238.45","1,224.05","1,231.00","1,229.95","1,231.32","1,56,12,671","19,22,42,14,819.80","4,25,864","76,08,509","48.73"
"ICICIBANK","EQ","12-Jul-2024","1,238.45","1,235.90","1,252.90","1,230.10","1,234.50","1,232.90","1,238.33","1,22,08,290","15,11,78,65,256.90","2,70,991","60,08,473","49.22"
"ICICIBANK","EQ","11-Jul-2024","1,243.20","1,246.35","1,257.80","1,225.05","1,240.00","1,238.45","1,238.32","1,13,07,116","14,00,17,86,280.20","2,54,070","60,90,422","53.86"
"ICICIBANK","EQ","10-Jul-2024","1,248.25","1,252.75","1,252.75","1,236.35","1,242.00","1,243.20","1,243.64","1,82,26,503","22,66,71,18,261.75","2,37,867","91,00,069","49.93"
"ICICIBANK","EQ","09-Jul-2024","1,235.05","1,234.95","1,250.20","1,229.30","1,245.75","1,248.25","1,242.29","1,33,66,874","16,60,54,89,307.50","2,25,750","76,05,247","56.90"
"ICICIBANK","EQ","08-Jul-2024","1,233.40","1,228.90","1,239.50","1,216.90","1,237.00","1,235.05","1,232.84","66,17,190","8,15,79,45,587.70","1,41,803","38,01,598","57.45"
"ICICIBANK","EQ","05-Jul-2024","1,233.00","1,225.00","1,242.60","1,220.85","1,231.85","1,233.40","1,230.96","95,35,575","11,73,78,94,586.90","2,22,003","42,73,527","44.82"
"ICICIBANK","EQ","04-Jul-2024","1,201.60","1,229.00","1,234.95","1,214.30","1,231.95","1,233.00","1,226.12","1,52,75,791","18,72,99,47,538.20","3,52,519","88,14,442","57.70"
"ICICIBANK","EQ","03-Jul-2024","1,190.60","1,196.85","1,215.85","1,179.45","1,200.00","1,201.60","1,201.88","2,23,30,897","26,83,91,17,475.35","3,22,655","60,91,710","27.28"
"ICICIBANK","EQ","02-Jul-2024","1,211.85","1,217.00","1,217.00","1,185.55","1,191.90","1,190.60","1,194.64","1,61,53,925","19,29,81,85,249.15","2,88,672","71,37,154","44.18"
"ICICIBANK","EQ","01-Jul-2024","1,199.60","1,199.60","1,215.35","1,192.05","1,208.05","1,211.85","1,207.50","86,36,894","10,42,90,24,972.30","2,16,109","45,44,835","52.62"
